id,observed_on,latitude,longitude,scientific_name
195384555,2023-12-31,38.0100333333,-122.610595,Amanita phalloides
195386520,2023-12-11,37.39918,-122.29927,Amanita phalloides
195393501,2023-12-31,36.9998370873,-122.0634619582,Amanita phalloides
195407556,2023-12-31,37.06780564,-122.05157239,Amanita phalloides
195415469,2023-12-31,37.8079916667,-122.1476416667,Amanita phalloides
195423989,2023-12-30,37.0447226649,-122.0499095376,Amanita phalloides
195433141,2023-12-30,37.946525,-122.6016533333,Amanita phalloides
195435384,2023-12-29,38.478405,-122.7092366667,Amanita phalloides
195436389,2023-12-31,38.2694366667,-122.2762616667,Amanita phalloides
195442165,2023-12-31,38.4022194165,-122.6920054825,Amanita phalloides
195442169,2023-12-31,38.4022194165,-122.6920054825,Amanita phalloides
195442170,2023-12-31,38.4022194165,-122.6920054825,Amanita phalloides
195442510,2023-12-31,38.4023539452,-122.6924775504,Amanita phalloides
195442511,2023-12-31,38.4023539452,-122.6924775504,Amanita phalloides
195442512,2023-12-31,38.4023539452,-122.6924775504,Amanita phalloides
195442514,2023-12-31,38.4023539452,-122.6924775504,Amanita phalloides
195443012,2023-12-31,38.4018999173,-122.6928637895,Amanita phalloides
195443013,2023-12-31,38.4018999173,-122.6928637895,Amanita phalloides
195443014,2023-12-31,38.4018999173,-122.6928637895,Amanita phalloides
195445401,2023-12-31,36.954905,-122.0581278333,Amanita phalloides
195482876,2023-12-31,36.9693116667,-122.0790111667,Amanita phalloides
195491632,2024-01-01,38.4594233333,-122.751265,Amanita phalloides
195505736,2024-01-01,37.9521466667,-122.608505,Amanita phalloides
195507401,2024-01-01,38.4606916667,-122.773985,Amanita phalloides
195515716,2024-01-01,38.0146,-122.6026083333,Amanita phalloides
195515873,2024-01-01,36.9705583333,-122.0651638333,Amanita phalloides
195522307,2024-01-01,38.4052433333,-122.807015,Amanita phalloides
195522308,2024-01-01,38.4068683333,-122.80336,Amanita phalloides
195524147,2024-01-01,38.246281771,-122.6561523323,Amanita phalloides
195528941,2023-12-30,37.8968805492,-122.304802852,Amanita phalloides
195530164,2024-01-01,38.1279333333,-122.5368416667,Amanita phalloides
195530422,2024-01-01,38.4200834997,-122.7376038997,Amanita phalloides
195531293,2024-01-01,38.1279666667,-122.5346616667,Amanita phalloides
195533203,2024-01-01,37.8698866667,-122.241355,Amanita phalloides
195534793,2024-01-01,37.80812,-122.1699966667,Amanita phalloides
195535559,2024-01-01,38.2797535,-122.290445,Amanita phalloides
195548440,2024-01-01,38.4758221565,-122.7967247044,Amanita phalloides
195584845,2024-01-01,38.0246388333,-122.6548916667,Amanita phalloides
195595493,2024-01-02,37.8700466667,-122.2448366667,Amanita phalloides
195596336,2024-01-02,37.8699283333,-122.2414083333,Amanita phalloides
195600758,2024-01-01,33.55532,-117.741325,Amanita phalloides
195607451,2024-01-01,38.4609083333,-122.7742166667,Amanita phalloides
195635484,2024-01-02,36.9899366667,-122.0683221667,Amanita phalloides
195637576,2023-12-31,37.0337555,-122.0574278333,Amanita phalloides
195638506,2024-01-02,37.99832,-122.5139783333,Amanita phalloides
195638664,2024-01-02,37.998325,-122.5140083333,Amanita phalloides
195639824,2024-01-02,36.9890783333,-122.067725,Amanita phalloides
195640174,2024-01-02,37.99667,-122.512695,Amanita phalloides
195692473,2024-01-03,38.5867770418,-122.615782188,Amanita phalloides
195699982,2024-01-03,36.8196590449,-121.7343607586,Amanita phalloides
195702766,2024-01-03,37.9383544,-122.549249,Amanita phalloides
195711962,2024-01-03,38.1265195,-122.5387583333,Amanita phalloides
195713494,2024-01-03,37.8680033333,-122.2422633333,Amanita phalloides
195713767,2024-01-03,37.808675,-122.1733361111,Amanita phalloides
195718902,2024-01-03,38.4231861111,-122.5982138889,Amanita phalloides
195718903,2024-01-03,38.4231444444,-122.5983055556,Amanita phalloides
195721945,2024-01-03,38.4626366667,-122.77247,Amanita phalloides
195733161,2024-01-03,38.0239027778,-122.5859888889,Amanita phalloides
195759608,2024-01-03,37.80073,-122.1483916667,Amanita phalloides
195770160,2024-01-01,38.4038616667,-122.6928166667,Amanita phalloides
195783400,2024-01-04,36.95462,-122.0576945,Amanita phalloides
195793486,2024-01-04,37.8700633333,-122.244775,Amanita phalloides
195793819,2023-12-31,37.401987052,-122.2710050881,Amanita phalloides
195810210,2024-01-04,38.450724,-122.7573299722,Amanita phalloides
195844860,2024-01-04,38.1003305,-122.6377033333,Amanita phalloides
195854396,2024-01-04,37.93834837,-122.5389803617,Amanita phalloides
195873835,2024-01-05,37.9332892543,-122.0163929005,Amanita phalloides
195881050,2024-01-05,38.1073975109,-122.5697033107,Amanita phalloides
195886560,2024-01-05,36.9898833333,-122.0650166667,Amanita phalloides
195887782,2024-01-05,33.3545672501,-117.2461768646,Amanita phalloides
195897551,2024-01-05,35.324875,-120.8363583333,Amanita phalloides
195940964,2024-01-06,36.8197283333,-121.7343366667,Amanita phalloides
195945402,2023-12-11,37.9740206997,-122.7374980997,Amanita phalloides
195945790,2023-12-12,38.0546967,-122.8332970997,Amanita phalloides
195974263,2024-01-06,38.0029111167,-122.6070333333,Amanita phalloides
195978122,2023-12-16,36.9497383333,-121.875405,Amanita phalloides
195982939,2024-01-06,36.9889065818,-122.0646017058,Amanita phalloides
195991590,2023-12-31,37.4022921621,-122.2691916538,Amanita phalloides
195994269,2024-01-03,36.6357423074,-121.8024087999,Amanita phalloides
195995544,2024-01-06,37.8708333333,-122.2460416667,Amanita phalloides
195995741,2024-01-06,38.525575,-122.74363,Amanita phalloides
196046686,2023-12-20,37.8426866667,-122.4799633333,Amanita phalloides
196067609,2024-01-07,37.0826389943,-122.0587993453,Amanita phalloides
196072425,2024-01-07,37.8698616667,-122.2413633333,Amanita phalloides
196081441,2024-01-04,37.362755,-122.229155,Amanita phalloides
196091882,2023-12-28,36.9636283333,-122.0847945,Amanita phalloides
196092937,2024-01-07,35.3019861111,-120.8153361111,Amanita phalloides
196099465,2024-01-07,36.9176366667,-121.8483366667,Amanita phalloides
196128715,2024-01-07,37.9152,-122.51742,Amanita phalloides
196174584,2024-01-08,38.1288777778,-122.5904277778,Amanita phalloides
196174652,2024-01-08,38.1323444444,-122.5896972222,Amanita phalloides
196221142,2024-01-08,37.9761173908,-122.5317776136,Amanita phalloides
196221148,2024-01-08,37.9759460194,-122.531743915,Amanita phalloides
196221152,2024-01-08,37.9759271977,-122.5317529674,Amanita phalloides
196235837,2024-01-09,36.8171821582,-121.7305287906,Amanita phalloides
196254055,2024-01-09,38.0294129602,-122.5621381514,Amanita phalloides
196286248,2024-01-10,37.8951286013,-122.2738019285,Amanita phalloides
196311026,2024-01-10,37.0,-122.0628888333,Amanita phalloides
196315146,2024-01-10,37.9925528853,-122.5078981742,Amanita phalloides
196321852,2024-01-10,37.876195,-122.23803,Amanita phalloides
196325586,2024-01-10,37.90427,-122.2650533333,Amanita phalloides
196371597,2024-01-11,36.60897,-121.92582,Amanita phalloides
196379733,2024-01-09,37.0547105788,-121.9482804034,Amanita phalloides
196382461,2024-01-11,36.60873,-121.9247583333,Amanita phalloides
196392412,2024-01-11,36.96369184,-122.08461204,Amanita phalloides
196402579,2024-01-11,36.980325,-122.0713111667,Amanita phalloides
196411610,2024-01-11,37.1773779722,-121.9915639722,Amanita phalloides
196415067,2024-01-01,34.2120887997,-118.1681566,Amanita phalloides
196462840,2024-01-12,37.7589472222,-122.1289194444,Amanita phalloides
196476590,2024-01-12,38.2797535,-122.290445,Amanita phalloides
196478151,2024-01-12,37.869176821,-122.5291591317,Amanita phalloides
196480842,2024-01-12,37.20153,-122.341195,Amanita phalloides
196484645,2024-01-10,37.9346666667,-122.2961416667,Amanita phalloides
196621482,2024-01-13,37.173145,-121.997995,Amanita phalloides
196622502,2024-01-13,37.18338,-122.00708055,Amanita phalloides
196633999,2024-01-13,36.817148,-121.7291971,Amanita phalloides
196704426,2024-01-14,38.2181283333,-122.653525,Amanita phalloides
196717957,2024-01-14,37.9049083333,-122.2655583333,Amanita phalloides
196723804,2024-01-14,38.3305283333,-122.48558,Amanita phalloides
196732326,2024-01-14,36.9954534575,-121.9077654905,Amanita phalloides
196732885,2024-01-12,36.9697052778,-122.0277723889,Amanita phalloides
196734593,2024-01-14,37.8658166667,-122.519875,Amanita phalloides
196735060,2024-01-14,38.2170216667,-122.6568616667,Amanita phalloides
196737592,2024-01-14,37.4423141997,-122.2934122997,Amanita phalloides
196781989,2024-01-15,37.93415,-122.525305,Amanita phalloides
196803678,2024-01-14,37.9974716667,-122.5201916667,Amanita phalloides
196803717,2024-01-14,37.9981416667,-122.5218666667,Amanita phalloides
196813949,2024-01-15,38.00886945,-122.5702583333,Amanita phalloides
196819848,2024-01-15,37.8714955,-122.2554573997,Amanita phalloides
196822162,2024-01-14,37.7835533333,-122.1405555,Amanita phalloides
196858525,2024-01-14,37.9895753952,-122.5894614394,Amanita phalloides
196858528,2024-01-14,37.9905482853,-122.5891328451,Amanita phalloides
196863048,2024-01-16,36.6090666667,-121.92595,Amanita phalloides
196889508,2024-01-12,36.9697164722,-122.0277695,Amanita phalloides
196895741,2024-01-16,38.0290787277,-122.5654629632,Amanita phalloides
196895834,2024-01-07,37.900245,-122.24077,Amanita phalloides
196944443,2023-12-23,35.5601111,-121.095825,Amanita phalloides
196954964,2024-01-17,38.5573717176,-122.7371594494,Amanita phalloides
197013641,2024-01-17,37.2652283333,-122.1916283333,Amanita phalloides
197027008,2024-01-18,35.5668350793,-121.0959722934,Amanita phalloides
197029118,2024-01-18,38.0752111667,-122.585,Amanita phalloides
197029829,2024-01-18,38.0775583333,-122.593355,Amanita phalloides
197038831,2024-01-14,38.5477461412,-122.7970409766,Amanita phalloides
197040877,2024-01-18,37.9166333333,-122.2587583333,Amanita phalloides
197042650,2024-01-11,37.9142583333,-122.25895,Amanita phalloides
197043461,2023-12-24,37.911705,-122.2560883333,Amanita phalloides
197067540,2024-01-18,37.873225,-122.2577722222,Amanita phalloides
197070448,2024-01-18,38.0310052589,-122.572186237,Amanita phalloides
197070452,2024-01-18,38.0298506281,-122.572443116,Amanita phalloides
197075372,2024-01-01,37.3906378855,-121.8058780969,Amanita phalloides
197076650,2024-01-19,36.8365033333,-121.7011866667,Amanita phalloides
197116836,2024-01-08,37.55025,-122.3847716667,Amanita phalloides
197151550,2024-01-20,37.8692520317,-122.5289771521,Amanita phalloides
197164418,2024-01-20,37.55818,-122.0485083333,Amanita phalloides
197205628,2024-01-08,38.0093416667,-122.6185805556,Amanita phalloides
197246565,2024-01-21,37.8079841623,-122.1433190837,Amanita phalloides
197250707,2024-01-21,34.0249284683,-117.949722332,Amanita phalloides
197251001,2024-01-21,38.0022230465,-122.4857905694,Amanita phalloides
197252300,2024-01-21,36.9983116809,-121.6903701352,Amanita phalloides
197263820,2024-01-21,36.5200493511,-121.9640784451,Amanita phalloides
197279610,2024-01-21,35.1368440506,-120.5707236901,Amanita phalloides
197290494,2024-01-21,38.0117333333,-122.57605,Amanita phalloides
197338846,2024-01-22,35.6440766667,-121.1899183333,Amanita phalloides
197343662,2024-01-22,33.954505,-117.3454366667,Amanita phalloides
197344345,2024-01-22,34.0735638889,-118.4551944444,Amanita phalloides
197352059,2024-01-22,35.5773383333,-121.1056666667,Amanita phalloides
197359498,2024-01-22,36.6363370695,-121.8038217322,Amanita phalloides
197359723,2024-01-22,36.6363017181,-121.8023539211,Amanita phalloides
197365080,2024-01-22,37.578155,-122.4755083333,Amanita phalloides
197370654,2023-12-24,38.023029,-122.5732839,Amanita phalloides
197371894,2024-01-22,36.9889416667,-122.0645694444,Amanita phalloides
197392835,2024-01-06,36.9888333333,-122.0648083333,Amanita phalloides
197399529,2024-01-23,38.0023145997,-122.4855351,Amanita phalloides
197411688,2024-01-23,34.1288232868,-117.7182606093,Amanita phalloides
197426458,2024-01-22,38.004725,-122.5028283333,Amanita phalloides
197463929,2024-01-23,34.075077,-118.454833,Amanita phalloides
197463930,2024-01-23,34.075102,-118.454713,Amanita phalloides
197475039,2024-01-24,34.4137043235,-119.8678680999,Amanita phalloides
197478177,2024-01-24,38.0356,-122.5447533333,Amanita phalloides
197482351,2024-01-24,34.1217588042,-118.4100047371,Amanita phalloides
197500957,2024-01-24,36.58729679,-121.89855559,Amanita phalloides
197503223,2024-01-24,34.21193,-118.17122,Amanita phalloides
197505227,2024-01-23,36.9832269722,-122.083983,Amanita phalloides
197546231,2024-01-25,38.001644445,-122.4684966667,Amanita phalloides
197580047,2024-01-25,37.8055383333,-122.1723416667,Amanita phalloides
197581135,2024-01-25,36.636211126,-121.8033289258,Amanita phalloides
197586074,2024-01-25,37.8055116667,-122.172425,Amanita phalloides
197590173,2024-01-20,38.4044810945,-122.6950846582,Amanita phalloides
197630946,2024-01-26,34.4137174106,-119.8690196221,Amanita phalloides
197631820,2024-01-26,37.1997642517,-122.0244522095,Amanita phalloides
197634191,2024-01-26,37.2916231144,-122.0872279047,Amanita phalloides
197648084,2024-01-26,35.3019616667,-120.6905833333,Amanita phalloides
197659833,2024-01-26,36.6365053447,-121.8040568131,Amanita phalloides
197669667,2024-01-26,36.96367,-122.0848083333,Amanita phalloides
197732360,2024-01-27,37.83128,-122.21212,Amanita phalloides
197747341,2024-01-27,34.4258117676,-119.8001785278,Amanita phalloides
197747772,2024-01-27,36.6108366667,-121.937195,Amanita phalloides
197755129,2024-01-27,37.5572616667,-122.0493695,Amanita phalloides
197766143,2024-01-27,38.0089333333,-122.4862583333,Amanita phalloides
197822457,2024-01-27,34.0709388333,-118.564255,Amanita phalloides
197840704,2024-01-28,37.4996633333,-122.3014533333,Amanita phalloides
197849350,2024-01-27,35.3046055556,-120.8144666667,Amanita phalloides
197860779,2024-01-28,37.2896567,-122.0849264,Amanita phalloides
197861034,2024-01-28,37.2896567,-122.0849264,Amanita phalloides
197861392,2024-01-28,37.2896567,-122.0849264,Amanita phalloides
197863341,2024-01-28,34.2088111111,-118.1684888889,Amanita phalloides
197865326,2024-01-28,37.4999116667,-122.3005216667,Amanita phalloides
197872092,2023-12-31,37.4327851945,-122.3282639725,Amanita phalloides
197906761,2024-01-29,37.8620317765,-122.2373099719,Amanita phalloides
197925513,2024-01-28,33.2005490728,-117.1061659051,Amanita phalloides
197951049,2024-01-21,37.2849623403,-122.2691820544,Amanita phalloides
197955634,2024-01-28,37.251786,-121.7857123,Amanita phalloides
198071401,2024-01-31,36.996845,-122.0586166667,Amanita phalloides
198092345,2024-01-31,35.4057383166,-120.9548649564,Amanita phalloides
198149177,2024-01-31,37.6571008,-122.0539775997,Amanita phalloides
198170885,2024-01-30,38.3927883333,-122.7385166667,Amanita phalloides
198194052,2024-02-01,36.6515116667,-121.74295,Amanita phalloides
198247956,2024-02-02,34.41331953,-119.8689658378,Amanita phalloides
198248843,2024-02-02,37.87053,-122.2621216667,Amanita phalloides
198250909,2024-02-02,34.4137533783,-119.8676841226,Amanita phalloides
198337084,2024-02-03,37.9250966667,-122.300925,Amanita phalloides
198345545,2024-02-02,37.5708670371,-122.3970530229,Amanita phalloides
198349185,2024-02-03,34.1541061141,-118.2905017114,Amanita phalloides
198407525,2024-02-03,38.0731166667,-122.8514716667,Amanita phalloides
198568609,2024-02-04,36.4905084422,-121.9932945859,Amanita phalloides
198620987,2024-02-06,34.4570883333,-119.6530533333,Amanita phalloides
198621130,2024-02-06,34.46223,-119.6559533333,Amanita phalloides
198621621,2024-02-06,37.2529382,-121.8721183,Amanita phalloides
198691257,2024-01-15,38.0417972217,-122.5715722217,Amanita phalloides
198699600,2023-10-08,40.1208345,-75.2235569,Amanita phalloides
198699885,2024-02-07,37.5282633333,-122.31607,Amanita phalloides
198699902,2024-02-07,37.5282833333,-122.316055,Amanita phalloides
198702767,2024-01-25,38.0006689833,-122.4811000217,Amanita phalloides
198797378,2024-01-14,38.0200114,-122.6563718997,Amanita phalloides
198817396,2024-02-09,37.9339277778,-122.2985388889,Amanita phalloides
198820416,2024-02-09,37.2546081543,-122.0066146851,Amanita phalloides
198863396,2024-02-09,34.0750888333,-118.4548333333,Amanita phalloides
198863481,2024-02-09,34.0750695,-118.45478,Amanita phalloides
198867013,2024-02-07,34.1294704516,-117.720798683,Amanita phalloides
198871044,2024-02-06,37.788145,-122.1354528333,Amanita phalloides
199039216,2024-02-11,37.9229441744,-122.3018979998,Amanita phalloides
199074690,2024-02-10,37.9250833333,-122.3008283333,Amanita phalloides
199077602,2023-07-20,36.6101571347,-121.9310003881,Amanita phalloides
199154496,2024-02-07,34.132509821,-117.7176622882,Amanita phalloides
199214203,2024-02-13,37.9172385112,-122.3804642447,Amanita phalloides
199237948,2024-02-13,37.0252278333,-122.0537416667,Amanita phalloides
199241498,2024-02-06,34.0750778333,-118.45478,Amanita phalloides
199290290,2024-02-14,37.2482299805,-122.0476989746,Amanita phalloides
199300781,2024-02-14,37.3143043518,-122.060218811,Amanita phalloides
199325979,2024-02-10,37.4690336,-122.2779628,Amanita phalloides
199381597,2024-02-15,37.9246808543,-122.3016031308,Amanita phalloides
199390305,2024-02-15,37.8971092031,-122.3054835108,Amanita phalloides
199396025,2024-02-15,37.4872866667,-122.3249883333,Amanita phalloides
199397157,2024-02-15,34.0750471667,-118.4547283333,Amanita phalloides
199471755,2024-02-14,35.3028211942,-120.8155860344,Amanita phalloides
199489373,2024-02-15,34.0751,-118.45468,Amanita phalloides
199512194,2024-02-12,37.92333,-122.3022616667,Amanita phalloides
199513956,2024-02-16,36.6187366667,-121.9088283333,Amanita phalloides
199513995,2024-02-16,36.6187283333,-121.9088133333,Amanita phalloides
199533801,2024-02-16,37.3408166667,-122.0908445,Amanita phalloides
199657702,2024-02-11,37.9211158,-122.2995419,Amanita phalloides
200007843,2024-02-21,34.1889716667,-118.1256721667,Amanita phalloides
200046210,2024-02-21,37.5034833333,-122.3249583333,Amanita phalloides
200294240,2024-01-15,37.998534,-122.525254,Amanita phalloides
200482731,2024-02-25,38.0206555,-122.65397,Amanita phalloides
200500305,2023-11-24,38.4106021335,-122.9512679097,Amanita phalloides
200952359,2024-01-09,38.3282583333,-122.3396616667,Amanita phalloides
201096382,2024-01-24,34.21193,-118.17122,Amanita phalloides
201494435,2024-03-04,37.1137361667,-122.1552583333,Amanita phalloides
201540604,2024-03-06,38.3396133333,-122.673255,Amanita phalloides
201739965,2023-11-06,37.8729829425,-122.2387070676,Amanita phalloides
203254158,2023-11-05,38.186149927,-122.8018770247,Amanita phalloides
203255503,2024-01-23,37.55758773,-122.32024895,Amanita phalloides
203366797,2024-03-17,34.1784111111,-118.0983416667,Amanita phalloides
203425426,2023-10-17,47.550225,-122.36535,Amanita phalloides
203696260,2024-03-23,37.779445,-122.1257861667,Amanita phalloides
204223740,2024-02-07,35.2561770911,-120.6303968272,Amanita phalloides
204238360,2024-02-11,35.3629840288,-120.6987358462,Amanita phalloides
204851022,2024-03-08,34.3861078862,-118.518418707,Amanita phalloides
205111683,2024-04-01,34.4030916667,-119.7384633333,Amanita phalloides
205606917,2024-03-31,37.8111788,-122.1802541997,Amanita phalloides
205960112,2024-04-06,36.6441466667,-121.7577133333,Amanita phalloides
206149775,2024-04-08,34.2522883333,-118.3161166667,Amanita phalloides
206202740,2024-01-01,38.4060366667,-122.8469,Amanita phalloides
206863604,2023-09-11,47.4691,-122.1979055556,Amanita phalloides
207348335,2024-02-07,34.4244246986,-119.8007195373,Amanita phalloides
207348336,2024-02-07,34.4244246986,-119.8007195373,Amanita phalloides
208053786,2024-04-18,34.1476221667,-118.2885883333,Amanita phalloides
208731483,2021-12-25,38.4059669722,-122.8500269722,Amanita phalloides
210181332,2024-04-26,34.37868,-118.4666633333,Amanita phalloides
211183071,2019-10-07,48.4188783333,-123.3408966667,Amanita phalloides
211677057,2024-04-28,34.40243,-119.737595,Amanita phalloides
214730223,2023-12-16,37.8664817,-122.2355778,Amanita phalloides
214950251,2024-05-10,34.4028555556,-119.7397361111,Amanita phalloides
216045965,2024-05-15,39.151146099,-123.2216742262,Amanita phalloides
216666538,2024-05-15,34.4427333333,-119.71085,Amanita phalloides
217129801,2024-05-17,34.4139102889,-119.8483363912,Amanita phalloides
217564352,2024-05-22,34.4198313797,-119.5504269968,Amanita phalloides
217937772,2024-05-23,34.4035777778,-119.7381222222,Amanita phalloides
218301365,2024-05-25,34.4538138889,-119.7836111111,Amanita phalloides
218840393,2024-05-27,34.4027,-119.7381583333,Amanita phalloides
218840804,2024-05-27,34.4028611111,-119.7388611111,Amanita phalloides
218840868,2024-05-27,34.4030222222,-119.7393055556,Amanita phalloides
218840922,2024-05-27,34.4030222222,-119.7393055556,Amanita phalloides
219840262,2024-03-29,37.9903305556,-122.5876388889,Amanita phalloides
220173450,2024-06-02,37.9582166667,-122.0904083333,Amanita phalloides
220402033,2024-06-03,33.9471995,-117.728712,Amanita phalloides
220413644,2024-05-31,37.8211748809,-122.242265317,Amanita phalloides
221031612,2024-06-06,34.4027611111,-119.7390472222,Amanita phalloides
221334004,2024-06-07,34.4033,-119.7388694444,Amanita phalloides
221712127,2024-06-03,34.4498666667,-119.6683722217,Amanita phalloides
222488743,2024-06-12,38.1334388333,-122.8949666667,Amanita phalloides
222494696,2023-10-13,49.2790523032,-123.0916546473,Amanita phalloides
224137397,2024-06-20,34.4551527778,-119.7823055556,Amanita phalloides
224138386,2024-06-20,34.4531277778,-119.7843888889,Amanita phalloides
224138420,2024-06-20,34.4530944444,-119.7843583333,Amanita phalloides
224138498,2024-06-20,34.4541083333,-119.7842305556,Amanita phalloides
224138516,2024-06-20,34.4541138889,-119.784225,Amanita phalloides
224955668,2024-06-23,38.0350297254,-122.5444524216,Amanita phalloides
225137689,2024-06-25,37.4977333333,-122.3494716667,Amanita phalloides
225185362,2024-06-03,38.2647583333,-122.305825,Amanita phalloides
225250370,2024-06-25,36.6164722222,-121.9350055556,Amanita phalloides
225787536,2024-06-28,34.1123580933,-118.3054656982,Amanita phalloides
227367483,2023-11-29,37.9080850957,-122.6067493112,Amanita phalloides
227620776,2024-07-06,33.53255,-117.718895,Amanita phalloides
229449774,2020-10-18,39.7132,-75.7770527778,Amanita phalloides
229548971,2024-07-06,38.0598721667,-122.8567966667,Amanita phalloides
230018068,2024-07-17,34.40925,-119.7268583333,Amanita phalloides
230018108,2024-07-17,34.4029555556,-119.7388333333,Amanita phalloides
231505987,2024-07-24,38.4058242391,-122.8503640634,Amanita phalloides
231506399,2024-07-24,38.4063642494,-122.8511255008,Amanita phalloides
232134650,2024-07-27,37.4691769545,-122.3108150014,Amanita phalloides
232201673,2024-07-23,36.8422214031,-121.8348003381,Amanita phalloides
232330473,2024-07-27,37.89738,-122.2521583333,Amanita phalloides
232429798,2024-07-27,36.61592,-121.7025466667,Amanita phalloides
232647799,2024-07-29,48.4517400748,-123.3432895842,Amanita phalloides
234286652,2021-09-21,47.4689861111,-122.1974194444,Amanita phalloides
235005471,2024-08-10,37.8633269722,-122.295338,Amanita phalloides
235132164,2024-08-11,36.6217902511,-121.9358917389,Amanita phalloides
235344231,2024-08-11,38.1282351057,-122.8903712587,Amanita phalloides
235447736,2024-08-12,48.4635799467,-123.3143876869,Amanita phalloides
236014667,2024-08-15,47.6666866667,-122.39637,Amanita phalloides
236080499,2024-05-01,35.3553258829,-116.833190918,Amanita phalloides
236135875,2024-08-16,37.6817333333,-122.41607,Amanita phalloides
236175267,2024-08-16,37.6576659997,-122.053595,Amanita phalloides
236993718,2024-08-20,37.6573025,-122.0563417,Amanita phalloides
237070319,2024-08-20,48.4455052714,-123.3656029031,Amanita phalloides
237107754,2024-08-20,36.59062,-121.9562616667,Amanita phalloides
237212118,2024-08-21,36.5905883333,-121.9562833333,Amanita phalloides
237304914,2024-08-22,48.7456053,-122.4914345,Amanita phalloides
237382062,2024-08-22,48.448055,-123.3375866667,Amanita phalloides
237409804,2024-08-22,48.8483151486,-122.5402989239,Amanita phalloides
237424358,2024-08-22,48.7401,-122.4837361111,Amanita phalloides
237468483,2024-08-23,37.6540222168,-122.0140609741,Amanita phalloides
238345908,2024-08-27,48.4604033403,-123.3199133333,Amanita phalloides
238669963,2024-08-29,36.9988416667,-122.0606695,Amanita phalloides
238670155,2024-08-29,36.9990666667,-122.0611028333,Amanita phalloides
238972893,2024-08-28,38.0752891443,-122.8726806042,Amanita phalloides
239069713,2024-08-23,37.7905666667,-122.3954,Amanita phalloides
239668695,2024-09-03,37.4404033333,-122.1489638333,Amanita phalloides
239830759,2024-08-30,38.1158916667,-122.8554533333,Amanita phalloides
239991474,2024-09-05,36.9990466667,-122.0611805,Amanita phalloides
240092563,2024-09-05,37.6574006997,-122.0564253997,Amanita phalloides
240403763,2024-09-07,37.5816783333,-122.38582,Amanita phalloides
240948056,2024-09-10,48.4598308879,-123.3144411072,Amanita phalloides
240989793,2024-09-10,38.4069090612,-122.8487055072,Amanita phalloides
241360070,2024-09-12,48.4362019832,-123.3934039158,Amanita phalloides
241422639,2024-09-12,48.7514,-122.4417416667,Amanita phalloides
241554787,2024-09-11,38.1333305,-122.89492,Amanita phalloides
241577494,2024-09-13,36.9989883333,-122.0612028333,Amanita phalloides
241777885,2024-09-14,48.430245,-123.33335,Amanita phalloides
242790497,2024-09-19,37.8714444444,-122.2555305556,Amanita phalloides
242790502,2024-09-19,37.8703460693,-122.2554397583,Amanita phalloides
242910872,2024-09-20,49.2621033333,-123.2459716667,Amanita phalloides
243175255,2024-09-21,43.6351447338,-116.2076276915,Amanita phalloides
243873739,2024-09-23,40.0454412792,-124.0691029215,Amanita phalloides
244057923,2024-09-25,48.740255311,-122.48377271,Amanita phalloides
244223352,2024-09-25,36.9990466667,-122.0611278333,Amanita phalloides
244228957,2024-09-26,49.2231464997,-122.012313,Amanita phalloides
244236807,2024-09-24,37.80705,-122.2650194444,Amanita phalloides
244376380,2024-09-27,49.2526133333,-123.1510778333,Amanita phalloides
244382866,2024-09-27,37.6573506,-122.0564633,Amanita phalloides
244385864,2024-09-27,34.4128874216,-119.8690537509,Amanita phalloides
244490952,2024-09-24,38.0582388333,-122.8795783333,Amanita phalloides
244600613,2024-09-20,48.4258883333,-123.3414533333,Amanita phalloides
244623019,2024-09-27,37.6572169,-122.0561291,Amanita phalloides
244935972,2024-09-30,47.6492366667,-122.31143,Amanita phalloides
245460512,2024-10-03,37.8731083333,-122.2605111111,Amanita phalloides
245663727,2024-10-04,49.226129859,-123.0715546757,Amanita phalloides
246056942,2024-10-05,43.6343116667,-116.2081833333,Amanita phalloides
246547522,2024-10-08,42.321925,-71.1652833333,Amanita phalloides
246563494,2024-10-09,38.6681530699,-121.1395705823,Amanita phalloides
246657128,2024-10-10,48.4364083333,-123.3915416667,Amanita phalloides
246670357,2024-10-10,47.03948645,-122.897041,Amanita phalloides
246845864,2023-12-28,38.151294445,-122.5801,Amanita phalloides
247326493,2024-10-12,37.725595,-122.239175,Amanita phalloides
247420846,2024-10-14,34.107192844,-118.2476497454,Amanita phalloides
247494916,2024-10-15,48.622904917,-123.4146812931,Amanita phalloides
247507608,2024-10-13,49.199945,-123.00835555,Amanita phalloides
247507657,2024-10-12,41.7634,-70.633,Amanita phalloides
247679887,2024-10-16,37.0000944445,-122.0618445,Amanita phalloides
247837825,2024-10-17,34.0658195539,-118.4407412121,Amanita phalloides
247837925,2024-10-17,34.0658,-118.4407366667,Amanita phalloides
247844561,2024-10-17,34.1438900786,-118.5785519318,Amanita phalloides
247850202,2024-10-17,34.0657833333,-118.4407633333,Amanita phalloides
247910492,2024-10-17,34.0657888333,-118.4407666667,Amanita phalloides
248065958,2024-10-18,45.5134704997,-122.3971511,Amanita phalloides
248328976,2024-10-20,41.5714133333,-71.0176388333,Amanita phalloides
248342008,2024-10-20,38.6715133333,-121.1351083333,Amanita phalloides
248364874,2024-10-20,38.6714966726,-121.1350695,Amanita phalloides
